Date,Ctime,Rtime,id,depth_ft,Value,Analyte,Unit,Lab_ID
8/11/1981,12:00:00,12:00:00,EUS,10,11.9,CHLA-Corrected,ugL,USACE
8/11/1981,10:00:00,10:00:00,EOF,10,11.8,CHLA-Corrected,ugL,USACE
8/11/1981,10:00:00,10:00:00,EOF,0,10.7,CHLA-Corrected,ugL,USACE
8/11/1981,12:00:00,12:00:00,EUS,20,10.2,CHLA-Corrected,ugL,USACE
8/11/1981,10:00:00,10:00:00,EOF,20,9,CHLA-Corrected,ugL,USACE
8/11/1981,11:00:00,11:00:00,CUS,20,7.6,CHLA-Corrected,ugL,USACE
6/9/1982,12:00:00,12:00:00,EOF,2,23.5,CHLA-Corrected,ugL,USACE
6/9/1982,12:00:00,12:00:00,EOF,5,22,CHLA-Corrected,ugL,USACE
6/9/1982,14:00:00,14:00:00,CUS,2,14,CHLA-Corrected,ugL,USACE
6/9/1982,14:00:00,14:00:00,CUS,5,10,CHLA-Corrected,ugL,USACE
6/9/1982,12:00:00,12:00:00,EOF,0,6.7,CHLA-Corrected,ugL,USACE
6/9/1982,14:00:00,14:00:00,CUS,0,6.7,CHLA-Corrected,ugL,USACE
6/9/1982,12:00:00,12:00:00,EOF,10,6,CHLA-Corrected,ugL,USACE
6/9/1982,14:00:00,14:00:00,CUS,10,4.2,CHLA-Corrected,ugL,USACE
6/9/1982,14:00:00,14:00:00,CUS,20,4,CHLA-Corrected,ugL,USACE
7/14/1982,11:00:00,11:00:00,CUS,10,16.5,CHLA-Corrected,ugL,USACE
7/14/1982,11:00:00,11:00:00,CUS,2,16,CHLA-Corrected,ugL,USACE
7/14/1982,11:00:00,11:00:00,CUS,5,15.5,CHLA-Corrected,ugL,USACE
7/14/1982,11:00:00,11:00:00,CUS,0,12.5,CHLA-Corrected,ugL,USACE
7/14/1982,9:00:00,9:00:00,EOF,10,9.2,CHLA-Corrected,ugL,USACE
7/14/1982,9:00:00,9:00:00,EOF,5,8.2,CHLA-Corrected,ugL,USACE
7/14/1982,9:00:00,9:00:00,EOF,0,7.5,CHLA-Corrected,ugL,USACE
7/14/1982,9:00:00,9:00:00,EOF,2,7,CHLA-Corrected,ugL,USACE
7/14/1982,11:00:00,11:00:00,CUS,20,7,CHLA-Corrected,ugL,USACE
7/14/1982,9:00:00,9:00:00,EOF,20,1.5,CHLA-Corrected,ugL,USACE
8/12/1982,11:00:00,11:00:00,CUS,5,6.5,CHLA-Corrected,ugL,USACE
8/12/1982,11:00:00,11:00:00,CUS,10,5.8,CHLA-Corrected,ugL,USACE
8/12/1982,11:00:00,11:00:00,CUS,20,5.5,CHLA-Corrected,ugL,USACE
8/12/1982,11:00:00,11:00:00,CUS,0,5.3,CHLA-Corrected,ugL,USACE
8/12/1982,11:00:00,11:00:00,CUS,2,5.1,CHLA-Corrected,ugL,USACE
8/12/1982,10:00:00,10:00:00,EOF,10,3.2,CHLA-Corrected,ugL,USACE
8/12/1982,10:00:00,10:00:00,EOF,20,3.2,CHLA-Corrected,ugL,USACE
8/12/1982,10:00:00,10:00:00,EOF,5,2.6,CHLA-Corrected,ugL,USACE
8/12/1982,10:00:00,10:00:00,EOF,0,2.2,CHLA-Corrected,ugL,USACE
8/12/1982,10:00:00,10:00:00,EOF,2,1.4,CHLA-Corrected,ugL,USACE
5/21/1983,11:00:00,11:00:00,EMB,2,19,CHLA-Corrected,ugL,USACE
5/21/1983,11:00:00,11:00:00,EMB,0,14,CHLA-Corrected,ugL,USACE
5/21/1983,12:00:00,12:00:00,CUS,5,12,CHLA-Corrected,ugL,USACE
5/21/1983,12:00:00,12:00:00,CUS,2,11,CHLA-Corrected,ugL,USACE
5/21/1983,12:00:00,12:00:00,CUS,0,8,CHLA-Corrected,ugL,USACE
5/21/1983,12:00:00,12:00:00,CUS,10,8,CHLA-Corrected,ugL,USACE
5/21/1983,11:00:00,11:00:00,EMB,5,7,CHLA-Corrected,ugL,USACE
5/21/1983,11:00:00,11:00:00,EMB,10,3,CHLA-Corrected,ugL,USACE
5/21/1983,12:00:00,12:00:00,CUS,20,2,CHLA-Corrected,ugL,USACE
5/21/1983,13:00:00,13:00:00,EUS,20,1.5,CHLA-Corrected,ugL,USACE
5/21/1983,11:00:00,11:00:00,EMB,20,1.5,CHLA-Corrected,ugL,USACE
5/25/1983,10:00:00,10:00:00,EOF,5,24,CHLA-Corrected,ugL,USACE
5/25/1983,10:00:00,10:00:00,EOF,2,22.5,CHLA-Corrected,ugL,USACE
5/25/1983,10:00:00,10:00:00,EOF,0,16.5,CHLA-Corrected,ugL,USACE
5/25/1983,10:00:00,10:00:00,EOF,10,15,CHLA-Corrected,ugL,USACE
5/25/1983,10:00:00,10:00:00,EOF,20,5,CHLA-Corrected,ugL,USACE
5/25/1983,13:00:00,13:00:00,EUS,0,4.5,CHLA-Corrected,ugL,USACE
5/25/1983,13:00:00,13:00:00,EUS,2,4,CHLA-Corrected,ugL,USACE
5/25/1983,13:00:00,13:00:00,EUS,5,4,CHLA-Corrected,ugL,USACE
5/25/1983,13:00:00,13:00:00,EUS,10,1.5,CHLA-Corrected,ugL,USACE
7/6/1983,17:00:00,17:00:00,EMB,10,9.6,CHLA-Corrected,ugL,USACE
7/6/1983,18:00:00,18:00:00,CUS,5,8.5,CHLA-Corrected,ugL,USACE
7/6/1983,18:00:00,18:00:00,CUS,10,8.3,CHLA-Corrected,ugL,USACE
7/6/1983,17:00:00,17:00:00,EMB,0,7.8,CHLA-Corrected,ugL,USACE
7/6/1983,17:00:00,17:00:00,EMB,5,7.4,CHLA-Corrected,ugL,USACE
7/6/1983,17:00:00,17:00:00,EMB,2,7.1,CHLA-Corrected,ugL,USACE
7/6/1983,14:00:00,14:00:00,EOF,10,7,CHLA-Corrected,ugL,USACE
7/6/1983,18:00:00,18:00:00,CUS,2,6.8,CHLA-Corrected,ugL,USACE
7/6/1983,14:00:00,14:00:00,EOF,0,6.7,CHLA-Corrected,ugL,USACE
7/6/1983,18:00:00,18:00:00,CUS,0,5.9,CHLA-Corrected,ugL,USACE
7/6/1983,14:00:00,14:00:00,EOF,5,4.8,CHLA-Corrected,ugL,USACE
7/6/1983,14:00:00,14:00:00,EOF,2,4.6,CHLA-Corrected,ugL,USACE
7/6/1983,18:00:00,18:00:00,EUS,2,3.6,CHLA-Corrected,ugL,USACE
7/6/1983,18:00:00,18:00:00,EUS,0,2.9,CHLA-Corrected,ugL,USACE
7/6/1983,14:00:00,14:00:00,EOF,20,2.8,CHLA-Corrected,ugL,USACE
7/6/1983,17:00:00,17:00:00,EMB,20,2.8,CHLA-Corrected,ugL,USACE
7/6/1983,18:00:00,18:00:00,CUS,20,2.8,CHLA-Corrected,ugL,USACE
7/6/1983,18:00:00,18:00:00,EUS,10,2.2,CHLA-Corrected,ugL,USACE
7/6/1983,18:00:00,18:00:00,EUS,20,2.2,CHLA-Corrected,ugL,USACE
7/6/1983,18:00:00,18:00:00,EUS,5,1.9,CHLA-Corrected,ugL,USACE
9/2/1983,12:00:00,12:00:00,EUS,2,24,CHLA-Corrected,ugL,USACE
9/2/1983,12:00:00,12:00:00,EUS,5,22,CHLA-Corrected,ugL,USACE
9/2/1983,11:00:00,11:00:00,CUS,20,22,CHLA-Corrected,ugL,USACE
9/2/1983,11:00:00,11:00:00,CUS,2,21,CHLA-Corrected,ugL,USACE
9/2/1983,11:00:00,11:00:00,CUS,10,20,CHLA-Corrected,ugL,USACE
9/2/1983,11:00:00,11:00:00,CUS,0,19,CHLA-Corrected,ugL,USACE
9/2/1983,12:00:00,12:00:00,EUS,0,18,CHLA-Corrected,ugL,USACE
9/2/1983,10:00:00,10:00:00,EMB,5,17.5,CHLA-Corrected,ugL,USACE
9/2/1983,12:00:00,12:00:00,EUS,10,16.5,CHLA-Corrected,ugL,USACE
9/2/1983,10:00:00,10:00:00,EMB,0,16.5,CHLA-Corrected,ugL,USACE
9/2/1983,10:00:00,10:00:00,EMB,2,16,CHLA-Corrected,ugL,USACE
9/2/1983,11:00:00,11:00:00,CUS,5,16,CHLA-Corrected,ugL,USACE
9/2/1983,10:00:00,10:00:00,EMB,10,15.5,CHLA-Corrected,ugL,USACE
9/2/1983,9:00:00,9:00:00,EOF,0,15,CHLA-Corrected,ugL,USACE
9/2/1983,9:00:00,9:00:00,EOF,5,14.5,CHLA-Corrected,ugL,USACE
9/2/1983,12:00:00,12:00:00,EUS,20,14.5,CHLA-Corrected,ugL,USACE
9/2/1983,9:00:00,9:00:00,EOF,2,14,CHLA-Corrected,ugL,USACE
9/2/1983,9:00:00,9:00:00,EOF,10,13.5,CHLA-Corrected,ugL,USACE
9/2/1983,9:00:00,9:00:00,EOF,20,9,CHLA-Corrected,ugL,USACE
9/2/1983,10:00:00,10:00:00,EMB,20,9,CHLA-Corrected,ugL,USACE
5/23/1984,12:00:00,12:00:00,EUS,0,24.5,CHLA-Corrected,ugL,USACE
5/23/1984,13:00:00,13:00:00,EMB,0,22.5,CHLA-Corrected,ugL,USACE
5/23/1984,11:00:00,11:00:00,CUS,2,18.5,CHLA-Corrected,ugL,USACE
5/23/1984,13:00:00,13:00:00,EOF,0,18,CHLA-Corrected,ugL,USACE
5/23/1984,11:00:00,11:00:00,CUS,10,15.5,CHLA-Corrected,ugL,USACE
5/23/1984,11:00:00,11:00:00,CUS,20,15,CHLA-Corrected,ugL,USACE
5/23/1984,11:00:00,11:00:00,CUS,0,14,CHLA-Corrected,ugL,USACE
5/23/1984,11:00:00,11:00:00,CUS,5,10,CHLA-Corrected,ugL,USACE
6/7/1984,10:00:00,10:00:00,EUS,2,24,CHLA-Corrected,ugL,USACE
6/7/1984,11:00:00,11:00:00,CUS,5,23.5,CHLA-Corrected,ugL,USACE
6/7/1984,10:00:00,10:00:00,EUS,10,23,CHLA-Corrected,ugL,USACE
6/7/1984,10:00:00,10:00:00,EUS,5,22,CHLA-Corrected,ugL,USACE
6/7/1984,15:00:00,15:00:00,EMB,5,20,CHLA-Corrected,ugL,USACE
6/7/1984,15:00:00,15:00:00,EMB,2,19.5,CHLA-Corrected,ugL,USACE
6/7/1984,15:00:00,15:00:00,EMB,10,18.5,CHLA-Corrected,ugL,USACE
6/7/1984,11:00:00,11:00:00,CUS,10,18,CHLA-Corrected,ugL,USACE
6/7/1984,15:00:00,15:00:00,EMB,0,17.5,CHLA-Corrected,ugL,USACE
6/7/1984,10:00:00,10:00:00,EUS,0,17,CHLA-Corrected,ugL,USACE
6/7/1984,14:00:00,14:00:00,EOF,0,13,CHLA-Corrected,ugL,USACE
6/7/1984,14:00:00,14:00:00,EOF,2,12,CHLA-Corrected,ugL,USACE
6/7/1984,14:00:00,14:00:00,EOF,5,11,CHLA-Corrected,ugL,USACE
6/7/1984,11:00:00,11:00:00,CUS,0,11,CHLA-Corrected,ugL,USACE
6/7/1984,14:00:00,14:00:00,EOF,10,5,CHLA-Corrected,ugL,USACE
6/7/1984,10:00:00,10:00:00,EUS,20,5,CHLA-Corrected,ugL,USACE
6/7/1984,11:00:00,11:00:00,CUS,2,5,CHLA-Corrected,ugL,USACE
6/7/1984,11:00:00,11:00:00,CUS,20,4,CHLA-Corrected,ugL,USACE
6/7/1984,15:00:00,15:00:00,EMB,20,3.5,CHLA-Corrected,ugL,USACE
6/7/1984,14:00:00,14:00:00,EOF,20,3,CHLA-Corrected,ugL,USACE
7/11/1984,11:00:00,11:00:00,EUS,0,34,CHLA-Corrected,ugL,USACE
7/11/1984,11:00:00,11:00:00,EUS,5,34,CHLA-Corrected,ugL,USACE
7/11/1984,11:00:00,11:00:00,EUS,20,29,CHLA-Corrected,ugL,USACE
7/11/1984,11:00:00,11:00:00,EUS,2,28,CHLA-Corrected,ugL,USACE
7/11/1984,10:00:00,10:00:00,CUS,0,24,CHLA-Corrected,ugL,USACE
7/11/1984,10:00:00,10:00:00,CUS,2,24,CHLA-Corrected,ugL,USACE
7/11/1984,10:00:00,10:00:00,CUS,5,22,CHLA-Corrected,ugL,USACE
7/11/1984,11:00:00,11:00:00,EUS,10,20,CHLA-Corrected,ugL,USACE
7/11/1984,12:00:00,12:00:00,EOF,5,16,CHLA-Corrected,ugL,USACE
7/11/1984,11:00:00,11:00:00,EMB,0,16,CHLA-Corrected,ugL,USACE
7/11/1984,12:00:00,12:00:00,EOF,2,15,CHLA-Corrected,ugL,USACE
7/11/1984,11:00:00,11:00:00,EMB,5,14,CHLA-Corrected,ugL,USACE
7/11/1984,12:00:00,12:00:00,EOF,0,13,CHLA-Corrected,ugL,USACE
7/11/1984,11:00:00,11:00:00,EMB,2,12,CHLA-Corrected,ugL,USACE
7/11/1984,10:00:00,10:00:00,CUS,20,12,CHLA-Corrected,ugL,USACE
7/11/1984,11:00:00,11:00:00,EMB,10,9,CHLA-Corrected,ugL,USACE
7/11/1984,12:00:00,12:00:00,EOF,10,7,CHLA-Corrected,ugL,USACE
7/11/1984,11:00:00,11:00:00,EMB,20,7,CHLA-Corrected,ugL,USACE
7/11/1984,12:00:00,12:00:00,EOF,20,5,CHLA-Corrected,ugL,USACE
7/11/1984,10:00:00,10:00:00,CUS,10,2,CHLA-Corrected,ugL,USACE
10/10/1984,15:00:00,15:00:00,CUS,0,26,CHLA-Corrected,ugL,USACE
10/10/1984,15:00:00,15:00:00,CUS,5,24,CHLA-Corrected,ugL,USACE
10/10/1984,15:00:00,15:00:00,CUS,2,20,CHLA-Corrected,ugL,USACE
10/10/1984,14:00:00,14:00:00,EOF,5,14,CHLA-Corrected,ugL,USACE
10/10/1984,15:00:00,15:00:00,EMB,10,14,CHLA-Corrected,ugL,USACE
10/10/1984,14:00:00,14:00:00,EOF,10,12,CHLA-Corrected,ugL,USACE
10/10/1984,14:00:00,14:00:00,EOF,0,10,CHLA-Corrected,ugL,USACE
10/10/1984,16:00:00,16:00:00,EUS,2,10,CHLA-Corrected,ugL,USACE
10/10/1984,15:00:00,15:00:00,CUS,10,10,CHLA-Corrected,ugL,USACE
10/10/1984,14:00:00,14:00:00,EOF,2,9,CHLA-Corrected,ugL,USACE
10/10/1984,16:00:00,16:00:00,EUS,0,9,CHLA-Corrected,ugL,USACE
10/10/1984,15:00:00,15:00:00,EMB,5,9,CHLA-Corrected,ugL,USACE
10/10/1984,16:00:00,16:00:00,EUS,10,8,CHLA-Corrected,ugL,USACE
10/10/1984,15:00:00,15:00:00,EMB,0,8,CHLA-Corrected,ugL,USACE
10/10/1984,16:00:00,16:00:00,EUS,20,7,CHLA-Corrected,ugL,USACE
10/10/1984,15:00:00,15:00:00,EMB,20,7,CHLA-Corrected,ugL,USACE
10/10/1984,14:00:00,14:00:00,EOF,20,6,CHLA-Corrected,ugL,USACE
10/10/1984,15:00:00,15:00:00,EMB,2,6,CHLA-Corrected,ugL,USACE
10/10/1984,16:00:00,16:00:00,EUS,5,5,CHLA-Corrected,ugL,USACE
10/10/1984,15:00:00,15:00:00,CUS,20,4,CHLA-Corrected,ugL,USACE
1/29/1985,9:00:00,9:00:00,EOF,10,13,CHLA-Corrected,ugL,USACE
1/29/1985,9:00:00,9:00:00,EOF,20,11,CHLA-Corrected,ugL,USACE
1/29/1985,9:00:00,9:00:00,EOF,2,4,CHLA-Corrected,ugL,USACE
1/29/1985,9:00:00,9:00:00,EOF,5,4,CHLA-Corrected,ugL,USACE
1/29/1985,9:00:00,9:00:00,EOF,0,3,CHLA-Corrected,ugL,USACE
6/4/1985,12:00:00,12:00:00,EUS,0,46,CHLA-Corrected,ugL,USACE
6/4/1985,12:00:00,12:00:00,EUS,2,46,CHLA-Corrected,ugL,USACE
6/4/1985,13:00:00,13:00:00,CUS,2,31,CHLA-Corrected,ugL,USACE
6/4/1985,13:00:00,13:00:00,CUS,0,25,CHLA-Corrected,ugL,USACE
6/4/1985,11:00:00,11:00:00,EMB,5,16.5,CHLA-Corrected,ugL,USACE
6/4/1985,11:00:00,11:00:00,EMB,2,14,CHLA-Corrected,ugL,USACE
6/4/1985,11:00:00,11:00:00,EMB,0,12.5,CHLA-Corrected,ugL,USACE
6/4/1985,12:00:00,12:00:00,EUS,5,12,CHLA-Corrected,ugL,USACE
6/4/1985,10:00:00,10:00:00,EOF,0,11,CHLA-Corrected,ugL,USACE
6/4/1985,10:00:00,10:00:00,EOF,2,9,CHLA-Corrected,ugL,USACE
6/4/1985,13:00:00,13:00:00,CUS,5,9,CHLA-Corrected,ugL,USACE
6/4/1985,10:00:00,10:00:00,EOF,5,8,CHLA-Corrected,ugL,USACE
6/4/1985,13:00:00,13:00:00,CUS,20,7.9,CHLA-Corrected,ugL,USACE
6/4/1985,11:00:00,11:00:00,EMB,10,7.5,CHLA-Corrected,ugL,USACE
6/4/1985,10:00:00,10:00:00,EOF,10,7,CHLA-Corrected,ugL,USACE
6/4/1985,12:00:00,12:00:00,EUS,10,7,CHLA-Corrected,ugL,USACE
6/4/1985,11:00:00,11:00:00,EMB,20,5.5,CHLA-Corrected,ugL,USACE
6/4/1985,13:00:00,13:00:00,CUS,10,5,CHLA-Corrected,ugL,USACE
6/4/1985,10:00:00,10:00:00,EOF,20,3.1,CHLA-Corrected,ugL,USACE
8/7/1985,15:00:00,15:00:00,EUS,0,82,CHLA-Corrected,ugL,USACE
8/7/1985,15:00:00,15:00:00,EUS,2,70,CHLA-Corrected,ugL,USACE
8/7/1985,15:00:00,15:00:00,EUS,5,46,CHLA-Corrected,ugL,USACE
8/7/1985,14:00:00,14:00:00,CUS,2,41,CHLA-Corrected,ugL,USACE
8/7/1985,14:00:00,14:00:00,CUS,0,30,CHLA-Corrected,ugL,USACE
8/7/1985,14:00:00,14:00:00,CUS,5,29,CHLA-Corrected,ugL,USACE
8/7/1985,15:00:00,15:00:00,EUS,10,21,CHLA-Corrected,ugL,USACE
8/7/1985,13:00:00,13:00:00,EMB,0,16,CHLA-Corrected,ugL,USACE
8/7/1985,12:00:00,12:00:00,EOF,2,14,CHLA-Corrected,ugL,USACE
8/7/1985,12:00:00,12:00:00,EOF,5,14,CHLA-Corrected,ugL,USACE
8/7/1985,13:00:00,13:00:00,EMB,2,14,CHLA-Corrected,ugL,USACE
8/7/1985,13:00:00,13:00:00,EMB,5,13,CHLA-Corrected,ugL,USACE
8/7/1985,14:00:00,14:00:00,CUS,10,12.5,CHLA-Corrected,ugL,USACE
8/7/1985,13:00:00,13:00:00,EMB,10,12,CHLA-Corrected,ugL,USACE
8/7/1985,12:00:00,12:00:00,EOF,0,11,CHLA-Corrected,ugL,USACE
8/7/1985,12:00:00,12:00:00,EOF,10,11,CHLA-Corrected,ugL,USACE
8/7/1985,14:00:00,14:00:00,CUS,20,7,CHLA-Corrected,ugL,USACE
8/7/1985,13:00:00,13:00:00,EMB,20,6.8,CHLA-Corrected,ugL,USACE
8/7/1985,12:00:00,12:00:00,EOF,20,6.5,CHLA-Corrected,ugL,USACE
4/14/1986,17:00:00,17:00:00,EUS,2,27,CHLA-Corrected,ugL,USACE
4/14/1986,15:00:00,15:00:00,EOF,2,26,CHLA-Corrected,ugL,USACE
4/14/1986,17:00:00,17:00:00,EUS,0,25,CHLA-Corrected,ugL,USACE
4/14/1986,17:00:00,17:00:00,EUS,5,21,CHLA-Corrected,ugL,USACE
4/14/1986,15:00:00,15:00:00,EOF,5,19,CHLA-Corrected,ugL,USACE
4/14/1986,15:00:00,15:00:00,EOF,10,16,CHLA-Corrected,ugL,USACE
4/14/1986,15:00:00,15:00:00,EOF,0,15,CHLA-Corrected,ugL,USACE
4/14/1986,17:00:00,17:00:00,EUS,10,10,CHLA-Corrected,ugL,USACE
4/14/1986,18:00:00,18:00:00,CUS,0,9,CHLA-Corrected,ugL,USACE
4/14/1986,18:00:00,18:00:00,CUS,2,9,CHLA-Corrected,ugL,USACE
4/14/1986,16:00:00,16:00:00,EMB,0,7,CHLA-Corrected,ugL,USACE
4/14/1986,16:00:00,16:00:00,EMB,2,6,CHLA-Corrected,ugL,USACE
4/14/1986,18:00:00,18:00:00,CUS,5,4,CHLA-Corrected,ugL,USACE
4/14/1986,18:00:00,18:00:00,CUS,10,4,CHLA-Corrected,ugL,USACE
4/14/1986,16:00:00,16:00:00,EMB,5,3,CHLA-Corrected,ugL,USACE
4/14/1986,15:00:00,15:00:00,EOF,20,2,CHLA-Corrected,ugL,USACE
4/14/1986,16:00:00,16:00:00,EMB,10,2,CHLA-Corrected,ugL,USACE
4/14/1986,18:00:00,18:00:00,CUS,20,2,CHLA-Corrected,ugL,USACE
4/14/1986,16:00:00,16:00:00,EMB,20,1,CHLA-Corrected,ugL,USACE
5/1/1986,10:00:00,10:00:00,EOF,2,25,CHLA-Corrected,ugL,USACE
5/1/1986,10:00:00,10:00:00,EOF,0,23,CHLA-Corrected,ugL,USACE
5/1/1986,10:00:00,10:00:00,EOF,5,20,CHLA-Corrected,ugL,USACE
5/1/1986,10:00:00,10:00:00,EOF,10,17,CHLA-Corrected,ugL,USACE
5/1/1986,10:00:00,10:00:00,EOF,20,5,CHLA-Corrected,ugL,USACE
6/5/1986,8:00:00,8:00:00,EOF,5,130,CHLA-Corrected,ugL,USACE
6/5/1986,11:00:00,11:00:00,EUS,2,44,CHLA-Corrected,ugL,USACE
6/5/1986,11:00:00,11:00:00,EUS,0,36,CHLA-Corrected,ugL,USACE
6/5/1986,10:00:00,10:00:00,CUS,0,36,CHLA-Corrected,ugL,USACE
6/5/1986,10:00:00,10:00:00,CUS,2,36,CHLA-Corrected,ugL,USACE
6/5/1986,11:00:00,11:00:00,EUS,5,34,CHLA-Corrected,ugL,USACE
6/5/1986,11:00:00,11:00:00,EUS,10,26,CHLA-Corrected,ugL,USACE
6/5/1986,10:00:00,10:00:00,CUS,5,22,CHLA-Corrected,ugL,USACE
6/5/1986,8:00:00,8:00:00,EOF,2,16,CHLA-Corrected,ugL,USACE
6/5/1986,9:00:00,9:00:00,EMB,0,16,CHLA-Corrected,ugL,USACE
6/5/1986,9:00:00,9:00:00,EMB,2,16,CHLA-Corrected,ugL,USACE
6/5/1986,9:00:00,9:00:00,EMB,5,14,CHLA-Corrected,ugL,USACE
6/5/1986,10:00:00,10:00:00,CUS,10,13,CHLA-Corrected,ugL,USACE
6/5/1986,9:00:00,9:00:00,EMB,20,10,CHLA-Corrected,ugL,USACE
6/5/1986,8:00:00,8:00:00,EOF,0,8,CHLA-Corrected,ugL,USACE
6/5/1986,8:00:00,8:00:00,EOF,10,8,CHLA-Corrected,ugL,USACE
6/5/1986,9:00:00,9:00:00,EMB,10,8,CHLA-Corrected,ugL,USACE
6/5/1986,10:00:00,10:00:00,CUS,20,6,CHLA-Corrected,ugL,USACE
